Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
77O1495,2,24/07/2020,1800,6,1,1,1,1,1,1,27,3,1,9,0,0,0,0,0,0,0,0
77O1524,2,24/07/2020,1820,3,1,1,1,1,1,1,48,2,9,1,0,0,0,0,0,0,0,0
77P0642,2,25/07/2020,1000,6,1,1,1,1,1,1,31,3,1,9,0,0,0,0,0,0,0,0
77P0834,2,25/07/2020,1225,6,1,1,1,1,2,2,20,3,19,9,0,0,0,0,0,0,0,0
77P1621,1,25/07/2020,1921,3,1,1,1,1,3,1,26,2,9,0,0,0,0,0,0,0,0,0
77P2273,2,25/07/2020,2332,6,1,4,1,1,1,1,47,2,8,1,0,0,0,0,0,0,0,0
77R0716,3,27/07/2020,1252,3,2,1,2,1,3,1,65,2,9,9,19,0,0,0,0,0,0,0
77R0896,1,27/07/2020,1433,6,1,1,1,1,3,1,38,3,9,0,0,0,0,0,0,0,0,0
77S0290,3,28/07/2020,0810,3,1,1,1,1,1,1,21,3,9,9,9,0,0,0,0,0,0,0
77S0290,3,28/07/2020,0810,3,1,1,1,2,1,2,61,3,9,9,9,0,0,0,0,0,0,0
77S1114,1,28/07/2020,1630,6,1,1,1,1,2,2,2,3,8,0,0,0,0,0,0,0,0,0
77U0031,2,29/07/2020,2130,6,1,1,1,1,1,1,24,3,9,4,0,0,0,0,0,0,0,0
77U1563,2,30/07/2020,1838,6,1,1,1,1,1,1,5,3,9,1,0,0,0,0,0,0,0,0
77V0631,3,31/07/2020,1123,2,1,1,1,1,2,1,40,3,9,20,9,0,0,0,0,0,0,0
77V1231,2,31/07/2020,1500,6,1,1,1,1,1,1,28,3,9,1,0,0,0,0,0,0,0,0
77V1309,2,31/07/2020,1520,6,1,1,1,1,1,2,55,2,9,1,0,0,0,0,0,0,0,0
77V1441,4,31/07/2020,1711,1,1,1,1,1,1,1,22,3,9,9,9,9,0,0,0,0,0,0
77V2028,2,23/07/2020,2045,6,1,1,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
7810022,2,01/08/2020,0005,3,1,1,1,1,1,1,23,3,9,9,0,0,0,0,0,0,0,0
7810022,2,01/08/2020,0005,3,1,1,1,2,2,1,22,3,9,9,0,0,0,0,0,0,0,0
7810946,1,02/08/2020,1225,6,1,1,1,1,2,1,20,3,11,0,0,0,0,0,0,0,0,0
7810993,3,01/08/2020,1247,6,1,1,1,1,1,1,24,3,9,9,8,0,0,0,0,0,0,0
7810993,3,01/08/2020,1247,6,1,1,1,2,1,1,44,3,9,9,8,0,0,0,0,0,0,0
7811825,2,01/08/2020,1905,3,1,1,1,1,1,1,22,3,9,9,0,0,0,0,0,0,0,0
7811825,2,01/08/2020,1905,3,1,1,1,2,2,2,22,3,9,9,0,0,0,0,0,0,0,0
7811825,2,01/08/2020,1905,3,1,1,1,3,2,1,22,3,9,9,0,0,0,0,0,0,0,0
7811825,2,01/08/2020,1905,3,1,1,1,4,2,1,22,3,9,9,0,0,0,0,0,0,0,0
7820710,1,02/08/2020,0935,6,1,1,1,1,1,1,48,2,3,0,0,0,0,0,0,0,0,0
7821536,1,02/08/2020,1726,6,1,1,1,1,3,1,5,3,9,0,0,0,0,0,0,0,0,0
7830336,2,03/08/2020,0745,3,1,1,1,1,1,2,50,3,9,9,0,0,0,0,0,0,0,0
7831546,3,03/08/2020,1833,3,1,1,1,1,1,1,44,3,19,19,90,0,0,0,0,0,0,0
7840341,2,04/08/2020,0830,6,1,1,1,1,1,2,62,2,9,9,0,0,0,0,0,0,0,0
7840341,2,04/08/2020,0830,6,1,1,1,2,1,1,24,3,9,9,0,0,0,0,0,0,0,0
7850326,2,05/08/2020,0858,6,1,1,1,1,2,1,58,3,9,19,0,0,0,0,0,0,0,0
7851000,2,05/08/2020,1525,3,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
7851105,2,05/08/2020,1610,3,1,1,1,1,1,2,-1,3,9,9,0,0,0,0,0,0,0,0
7851268,2,05/08/2020,1729,6,2,1,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
7851268,2,05/08/2020,1729,6,2,1,1,2,2,1,19,3,9,9,0,0,0,0,0,0,0,0
7860013,2,06/08/2020,0008,6,1,4,1,1,1,1,29,2,9,1,0,0,0,0,0,0,0,0
7860315,2,06/08/2020,0743,4,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
7860486,1,06/08/2020,1015,6,1,1,1,1,1,1,21,3,1,0,0,0,0,0,0,0,0,0
7861996,2,06/08/2020,2125,3,1,4,1,1,1,2,55,3,9,9,0,0,0,0,0,0,0,0
7861996,2,06/08/2020,2125,3,1,4,1,2,1,1,27,3,9,9,0,0,0,0,0,0,0,0
7861996,2,06/08/2020,2125,3,1,4,1,3,2,1,32,3,9,9,0,0,0,0,0,0,0,0
7861996,2,06/08/2020,2125,3,1,4,1,4,2,1,41,3,9,9,0,0,0,0,0,0,0,0
7870154,2,06/08/2020,1950,6,1,1,1,1,1,1,37,3,9,1,0,0,0,0,0,0,0,0
7870489,2,07/08/2020,0920,3,1,1,1,1,2,2,20,3,9,9,0,0,0,0,0,0,0,0
7870632,2,07/08/2020,1050,6,2,1,1,1,1,1,36,2,9,1,0,0,0,0,0,0,0,0
7880729,2,08/08/2020,0930,6,1,1,1,1,1,1,51,3,9,1,0,0,0,0,0,0,0,0
7881133,2,08/08/2020,1400,6,1,1,1,1,1,1,54,3,9,9,0,0,0,0,0,0,0,0
7881626,2,08/08/2020,1730,3,1,1,1,1,1,1,49,3,19,19,0,0,0,0,0,0,0,0
7881626,2,08/08/2020,1730,3,1,1,1,2,1,1,24,3,19,19,0,0,0,0,0,0,0,0
7881626,2,08/08/2020,1730,3,1,1,1,3,2,2,23,3,19,19,0,0,0,0,0,0,0,0
7882016,2,08/08/2020,2020,6,1,4,1,1,1,1,42,2,9,4,0,0,0,0,0,0,0,0
7891125,2,09/08/2020,1406,3,1,1,1,1,1,1,34,3,1,9,0,0,0,0,0,0,0,0
7892206,2,09/08/2020,1810,6,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
78A0335,2,09/08/2020,1430,3,1,1,1,1,1,2,50,3,9,9,0,0,0,0,0,0,0,0
78A1387,2,04/08/2020,1020,3,2,1,1,1,1,1,20,3,9,1,0,0,0,0,0,0,0,0
78A1960,2,10/08/2020,2105,6,1,1,1,1,1,1,4,2,9,1,0,0,0,0,0,0,0,0
78B0562,2,11/08/2020,1044,6,1,1,1,1,1,1,49,3,9,1,0,0,0,0,0,0,0,0
78B1238,2,11/08/2020,1546,3,1,1,1,1,1,2,57,2,9,9,0,0,0,0,0,0,0,0
78B1939,2,11/08/2020,2011,6,1,1,1,1,1,1,15,3,19,1,0,0,0,0,0,0,0,0
78C0405,1,12/08/2020,0654,3,1,1,1,1,3,1,34,2,9,0,0,0,0,0,0,0,0,0
78C0559,4,12/08/2020,0940,3,1,1,1,1,1,2,29,3,9,9,9,19,0,0,0,0,0,0
78C0559,4,12/08/2020,0940,3,1,1,1,2,1,1,71,3,9,9,9,19,0,0,0,0,0,0
78C0559,4,12/08/2020,0940,3,1,1,1,3,1,2,38,3,9,9,9,19,0,0,0,0,0,0
78C0559,4,12/08/2020,0940,3,1,1,1,4,1,1,27,3,9,9,9,19,0,0,0,0,0,0
78C0759,2,12/08/2020,1150,6,1,1,1,1,1,1,66,3,9,1,0,0,0,0,0,0,0,0
78C0836,2,11/08/2020,1720,5,1,1,1,1,1,1,47,3,9,1,0,0,0,0,0,0,0,0
78D0569,1,13/08/2020,1014,6,1,1,1,1,3,2,69,1,20,0,0,0,0,0,0,0,0,0
78D0604,4,13/08/2020,1030,3,1,1,1,1,1,1,78,2,9,9,21,9,0,0,0,0,0,0
78E0907,5,14/08/2020,1345,2,1,1,1,1,1,2,-1,3,9,9,9,9,9,0,0,0,0,0
78F0785,1,09/08/2020,1753,4,1,1,1,1,3,1,38,3,11,0,0,0,0,0,0,0,0,0
78F1469,2,15/08/2020,1715,6,2,1,2,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
78F1469,2,15/08/2020,1715,6,2,1,2,2,1,2,36,3,9,9,0,0,0,0,0,0,0,0
78F1870,2,15/08/2020,1950,3,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
78G0919,2,16/08/2020,1323,6,1,1,1,1,2,2,26,3,9,9,0,0,0,0,0,0,0,0
78G0919,2,16/08/2020,1323,6,1,1,1,2,2,2,35,3,9,9,0,0,0,0,0,0,0,0
78G1363,1,16/08/2020,1722,3,2,1,1,1,1,2,39,2,9,0,0,0,0,0,0,0,0,0
78G1492,2,16/08/2020,1834,6,2,1,2,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
78H1255,4,17/08/2020,1600,3,1,1,1,1,1,2,40,3,9,9,9,9,0,0,0,0,0,0
78H1255,4,17/08/2020,1600,3,1,1,1,2,1,1,19,3,9,9,9,9,0,0,0,0,0,0
78H1255,4,17/08/2020,1600,3,1,1,1,3,1,1,33,3,9,9,9,9,0,0,0,0,0,0
78H1255,4,17/08/2020,1600,3,1,1,1,4,1,1,30,3,9,9,9,9,0,0,0,0,0,0
78I1155,2,18/08/2020,1545,6,1,1,1,1,1,1,7,3,1,9,0,0,0,0,0,0,0,0
78I1270,2,18/08/2020,1635,6,1,1,1,1,1,2,52,3,9,9,0,0,0,0,0,0,0,0
78I1416,2,18/08/2020,1731,3,1,1,1,1,1,1,53,3,9,1,0,0,0,0,0,0,0,0
78J1094,2,19/08/2020,1538,3,2,1,2,1,1,2,38,3,19,9,0,0,0,0,0,0,0,0
78J1094,2,19/08/2020,1538,3,2,1,2,2,1,2,39,3,19,9,0,0,0,0,0,0,0,0
78K0709,2,20/08/2020,1215,3,1,1,1,1,1,1,32,2,9,9,0,0,0,0,0,0,0,0
78K0709,2,20/08/2020,1215,3,1,1,1,2,2,2,16,3,9,9,0,0,0,0,0,0,0,0
78K0897,1,20/08/2020,1240,3,1,1,1,1,3,2,68,3,9,0,0,0,0,0,0,0,0,0
78L0526,2,21/08/2020,0936,6,1,1,1,1,1,2,68,3,9,9,0,0,0,0,0,0,0,0
78L1135,1,21/08/2020,1504,6,1,1,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
78M0755,2,22/08/2020,1209,6,2,1,2,1,1,1,50,3,9,1,0,0,0,0,0,0,0,0
78M1787,1,22/08/2020,2045,6,2,4,2,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
78M2194,1,22/08/2020,2330,3,2,4,1,1,3,1,31,2,9,0,0,0,0,0,0,0,0,0
78N0913,2,23/08/2020,1400,6,1,1,1,1,1,1,12,3,9,1,0,0,0,0,0,0,0,0
78O0374,4,24/08/2020,0906,6,1,1,1,1,1,1,61,2,9,9,9,9,0,0,0,0,0,0
78O0374,4,24/08/2020,0906,6,1,1,1,2,1,1,57,3,9,9,9,9,0,0,0,0,0,0
78O0379,2,24/08/2020,0910,3,2,1,1,1,1,1,89,3,9,9,0,0,0,0,0,0,0,0
78O0765,1,24/08/2020,1145,6,1,1,1,1,3,1,79,3,9,0,0,0,0,0,0,0,0,0
78O0771,2,24/08/2020,1255,6,1,1,1,1,2,1,17,2,5,9,0,0,0,0,0,0,0,0
78P0263,2,25/08/2020,0725,6,2,1,2,1,1,1,24,3,19,9,0,0,0,0,0,0,0,0
78P0263,2,25/08/2020,0725,6,2,1,2,2,1,1,31,3,19,9,0,0,0,0,0,0,0,0
78P0280,2,25/08/2020,0743,3,2,1,2,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
78P0280,2,25/08/2020,0743,3,2,1,2,2,1,2,33,3,9,9,0,0,0,0,0,0,0,0
78P0397,2,25/08/2020,0942,3,2,1,2,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
78P0397,2,25/08/2020,0942,3,2,1,2,2,1,1,35,3,9,9,0,0,0,0,0,0,0,0
78P1230,1,25/08/2020,1730,6,2,1,2,1,2,1,21,3,9,0,0,0,0,0,0,0,0,0
78P1230,1,25/08/2020,1730,6,2,1,2,2,2,1,21,3,9,0,0,0,0,0,0,0,0,0
78Q0218,1,26/08/2020,0655,6,2,1,1,1,3,2,68,2,9,0,0,0,0,0,0,0,0,0
78Q1354,4,26/08/2020,1830,3,2,1,2,1,1,1,24,3,9,9,9,9,0,0,0,0,0,0
78Q1386,2,26/08/2020,1755,6,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
78Q1386,2,26/08/2020,1755,6,1,1,1,2,2,1,29,3,9,9,0,0,0,0,0,0,0,0
78Q1386,2,26/08/2020,1755,6,1,1,1,3,1,1,52,3,9,9,0,0,0,0,0,0,0,0
78Q1389,3,26/08/2020,1800,6,1,1,1,1,1,1,27,3,9,9,9,0,0,0,0,0,0,0
78Q1872,2,26/08/2020,2150,6,1,4,1,1,1,2,36,3,9,9,0,0,0,0,0,0,0,0
78Q1976,1,26/08/2020,1600,6,1,1,1,1,3,2,31,3,9,0,0,0,0,0,0,0,0,0
78R0562,2,27/08/2020,1055,3,1,1,1,1,1,1,36,3,9,1,0,0,0,0,0,0,0,0
78R0565,2,26/08/2020,2130,6,1,6,1,1,1,1,52,3,9,1,0,0,0,0,0,0,0,0
78R1839,2,27/08/2020,2145,3,2,4,1,1,1,2,41,3,9,9,0,0,0,0,0,0,0,0
78R1839,2,27/08/2020,2145,3,2,4,1,2,2,1,15,3,9,9,0,0,0,0,0,0,0,0
78S1516,1,28/08/2020,1930,6,2,1,2,1,2,1,21,2,9,0,0,0,0,0,0,0,0,0
78S1539,2,28/08/2020,1700,3,1,1,1,1,1,1,37,3,9,9,0,0,0,0,0,0,0,0
78S1617,2,28/08/2020,2020,6,2,7,2,1,1,2,34,3,9,9,0,0,0,0,0,0,0,0
78S1617,2,28/08/2020,2020,6,2,7,2,2,2,2,15,3,9,9,0,0,0,0,0,0,0,0
78T0578,2,29/08/2020,1011,3,1,1,1,1,1,1,57,2,9,1,0,0,0,0,0,0,0,0
78T0581,2,29/08/2020,1010,3,1,1,1,1,1,1,26,3,19,5,0,0,0,0,0,0,0,0
78T0657,2,29/08/2020,1110,3,1,1,1,1,1,2,51,3,9,9,0,0,0,0,0,0,0,0
78T0657,2,29/08/2020,1110,3,1,1,1,2,2,2,86,3,9,9,0,0,0,0,0,0,0,0
78T1188,1,29/08/2020,1600,3,2,1,2,1,2,2,26,3,9,0,0,0,0,0,0,0,0,0
78T1221,2,29/08/2020,1615,6,1,1,1,1,1,2,20,3,9,1,0,0,0,0,0,0,0,0
78T1509,2,29/08/2020,1645,6,2,1,2,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
78T1714,2,29/08/2020,2030,6,1,1,1,1,1,1,42,3,9,9,0,0,0,0,0,0,0,0
78T1714,2,29/08/2020,2030,6,1,1,1,2,2,2,40,3,9,9,0,0,0,0,0,0,0,0
78T1833,3,29/08/2020,2130,4,1,4,1,1,1,1,24,3,9,9,9,0,0,0,0,0,0,0
78T1833,3,29/08/2020,2130,4,1,4,1,2,1,2,25,3,9,9,9,0,0,0,0,0,0,0
78U0799,2,30/08/2020,1227,6,1,1,1,1,1,1,27,3,9,9,0,0,0,0,0,0,0,0
78U0799,2,30/08/2020,1227,6,1,1,1,2,1,1,40,3,9,9,0,0,0,0,0,0,0,0
78U0799,2,30/08/2020,1227,6,1,1,1,3,2,1,11,3,9,9,0,0,0,0,0,0,0,0
78U0858,2,30/08/2020,1250,6,1,1,1,1,1,1,36,2,19,90,0,0,0,0,0,0,0,0
78U1162,2,30/08/2020,1530,6,1,1,1,1,1,1,42,3,9,9,0,0,0,0,0,0,0,0
78V0621,2,31/08/2020,1137,3,1,1,1,1,1,1,22,3,1,9,0,0,0,0,0,0,0,0
7910642,2,01/09/2020,1219,6,1,1,1,1,1,1,17,3,9,23,0,0,0,0,0,0,0,0
7910749,2,01/09/2020,1320,6,1,1,1,1,1,2,21,3,19,9,0,0,0,0,0,0,0,0
7910749,2,01/09/2020,1320,6,1,1,1,2,2,2,58,3,19,9,0,0,0,0,0,0,0,0
7920344,2,02/09/2020,0838,6,1,1,1,1,2,2,40,3,9,9,0,0,0,0,0,0,0,0
7921454,1,02/09/2020,1920,3,2,1,2,1,1,1,58,3,9,0,0,0,0,0,0,0,0,0
7921454,1,02/09/2020,1920,3,2,1,2,2,2,1,28,3,9,0,0,0,0,0,0,0,0,0
7931394,2,03/09/2020,2240,1,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
7941429,1,04/09/2020,1800,4,1,1,1,1,3,2,17,3,9,0,0,0,0,0,0,0,0,0
7941603,2,04/09/2020,1920,6,1,4,1,1,1,1,26,3,9,3,0,0,0,0,0,0,0,0
7941650,2,04/09/2020,1941,6,1,1,1,1,1,1,19,3,9,9,0,0,0,0,0,0,0,0
7941650,2,04/09/2020,1941,6,1,1,1,2,2,2,20,3,9,9,0,0,0,0,0,0,0,0
7941650,2,04/09/2020,1941,6,1,1,1,3,1,1,23,3,9,9,0,0,0,0,0,0,0,0
7950061,2,05/09/2020,0022,6,1,4,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
7950061,2,05/09/2020,0022,6,1,4,1,2,2,2,22,3,9,9,0,0,0,0,0,0,0,0
7950061,2,05/09/2020,0022,6,1,4,1,3,1,1,25,3,9,9,0,0,0,0,0,0,0,0
7950061,2,05/09/2020,0022,6,1,4,1,4,2,1,25,3,9,9,0,0,0,0,0,0,0,0
7950850,1,05/09/2020,1250,6,1,1,1,1,3,2,43,3,9,0,0,0,0,0,0,0,0,0
7951085,2,05/09/2020,1525,6,1,1,1,1,1,1,18,3,9,9,0,0,0,0,0,0,0,0
7951098,1,05/09/2020,1530,6,1,1,1,1,3,2,4,3,9,0,0,0,0,0,0,0,0,0
7951209,2,05/09/2020,1625,6,1,1,1,1,1,2,21,2,9,9,0,0,0,0,0,0,0,0
7960652,1,06/09/2020,1059,1,1,1,1,1,1,2,69,3,9,0,0,0,0,0,0,0,0,0
7960783,2,06/09/2020,1228,6,1,1,1,1,1,1,47,2,3,9,0,0,0,0,0,0,0,0
7961586,1,06/09/2020,1911,6,2,1,2,1,1,1,46,3,9,0,0,0,0,0,0,0,0,0
7970102,1,07/09/2020,0145,6,2,4,1,1,3,2,30,2,19,0,0,0,0,0,0,0,0,0
7970363,2,07/09/2020,0931,3,2,1,2,1,1,1,62,3,9,19,0,0,0,0,0,0,0,0
7970506,2,07/09/2020,1107,6,2,1,2,1,1,1,59,3,9,9,0,0,0,0,0,0,0,0
7971029,2,06/09/2020,1300,6,1,1,1,1,1,2,-1,3,8,9,0,0,0,0,0,0,0,0
7971058,2,07/09/2020,1520,6,1,1,1,1,1,2,71,3,9,9,0,0,0,0,0,0,0,0
7971118,1,07/09/2020,1615,6,2,1,1,1,3,1,12,3,9,0,0,0,0,0,0,0,0,0
7971915,1,07/09/2020,2302,1,2,6,1,1,2,2,31,2,9,0,0,0,0,0,0,0,0,0
7971915,1,07/09/2020,2302,1,2,6,1,2,2,2,26,2,9,0,0,0,0,0,0,0,0,0
7980316,2,08/09/2020,0805,3,1,1,1,1,1,1,39,3,9,9,0,0,0,0,0,0,0,0
7980316,2,08/09/2020,0805,3,1,1,1,2,2,1,8,3,9,9,0,0,0,0,0,0,0,0
7990314,3,09/09/2020,0823,2,1,1,1,1,1,1,50,3,9,9,9,0,0,0,0,0,0,0
7990379,2,09/09/2020,0900,3,1,1,1,1,2,2,58,3,19,11,0,0,0,0,0,0,0,0
7990630,2,09/09/2020,1132,6,1,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
7990898,2,09/09/2020,1413,6,1,1,1,1,1,1,40,3,9,3,0,0,0,0,0,0,0,0
7991039,2,18/08/2020,1800,6,1,1,1,1,1,1,22,3,9,1,0,0,0,0,0,0,0,0
7991099,2,09/09/2020,1544,4,1,1,1,1,1,1,77,3,9,9,0,0,0,0,0,0,0,0
79A0570,2,09/09/2020,0619,4,1,1,1,1,1,1,49,2,9,1,0,0,0,0,0,0,0,0
79A0675,2,10/09/2020,1225,4,1,1,1,1,1,2,55,3,19,9,0,0,0,0,0,0,0,0
79A1121,2,10/09/2020,1620,4,1,1,1,1,1,2,54,3,9,1,0,0,0,0,0,0,0,0
79A1404,2,10/09/2020,1823,3,1,1,1,1,1,1,77,3,9,9,0,0,0,0,0,0,0,0
79A1484,2,10/09/2020,1900,6,1,1,1,1,1,1,38,3,3,9,0,0,0,0,0,0,0,0
79B1502,3,11/09/2020,1833,2,1,1,1,1,1,2,25,3,9,21,9,0,0,0,0,0,0,0
79B2005,1,11/09/2020,2200,6,1,4,1,1,3,1,51,3,9,0,0,0,0,0,0,0,0,0
79C1062,2,12/09/2020,1515,6,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
79C1066,2,12/10/2020,1625,2,2,1,1,1,1,2,24,3,9,9,0,0,0,0,0,0,0,0
79C2178,1,12/09/2020,2359,6,1,4,1,1,2,1,60,3,9,0,0,0,0,0,0,0,0,0
79C7810,2,12/09/2020,1228,6,1,1,1,1,3,1,11,2,9,8,0,0,0,0,0,0,0,0
79D0126,4,13/09/2020,0100,6,1,4,1,1,1,1,20,3,9,9,9,9,0,0,0,0,0,0
79D0957,2,13/09/2020,1300,3,1,1,1,1,1,1,24,3,2,1,0,0,0,0,0,0,0,0
79E0376,2,14/09/2020,0904,3,1,1,1,1,1,1,36,3,9,1,0,0,0,0,0,0,0,0
79E0626,1,14/09/2020,1127,2,1,1,1,1,1,1,69,2,9,0,0,0,0,0,0,0,0,0
79E1242,1,12/09/2020,1150,6,1,1,1,1,3,1,25,3,8,0,0,0,0,0,0,0,0,0
79E1325,1,14/09/2020,1645,6,1,1,1,1,1,2,40,3,97,0,0,0,0,0,0,0,0,0
79E1469,2,14/09/2020,1735,4,1,1,1,1,1,1,20,3,9,9,0,0,0,0,0,0,0,0
79E1469,2,14/09/2020,1735,4,1,1,1,2,1,2,41,3,9,9,0,0,0,0,0,0,0,0
79E1469,2,14/09/2020,1735,4,1,1,1,3,2,1,8,3,9,9,0,0,0,0,0,0,0,0
79E1824,2,11/09/2020,0030,6,1,4,1,1,1,1,31,3,19,1,0,0,0,0,0,0,0,0
79F0023,1,15/09/2020,0015,3,1,4,1,1,3,1,39,2,9,0,0,0,0,0,0,0,0,0
79F0440,3,15/09/2020,0850,2,1,1,1,1,1,1,59,3,9,9,9,0,0,0,0,0,0,0
79F0440,3,15/09/2020,0850,2,1,1,1,2,2,2,43,3,9,9,9,0,0,0,0,0,0,0
79F0522,3,15/09/2020,0933,3,1,1,1,1,1,1,37,3,9,1,1,0,0,0,0,0,0,0
79F0522,3,15/09/2020,0933,3,1,1,1,2,1,2,52,2,9,1,1,0,0,0,0,0,0,0
79F0567,1,14/09/2020,1930,6,1,4,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
79F1068,2,15/09/2020,1450,6,1,1,1,1,1,1,73,3,9,9,0,0,0,0,0,0,0,0
79F1291,1,15/09/2020,0910,6,1,1,1,1,3,1,17,3,9,0,0,0,0,0,0,0,0,0
79F1433,2,15/09/2020,1610,6,1,1,1,1,1,1,50,3,9,9,0,0,0,0,0,0,0,0
79F1433,2,15/09/2020,1610,6,1,1,1,2,2,2,43,3,9,9,0,0,0,0,0,0,0,0
79G0727,2,16/09/2020,0800,3,1,1,1,1,1,1,37,3,19,19,0,0,0,0,0,0,0,0
79H0811,2,17/09/2020,1305,3,1,1,1,1,1,2,25,3,9,1,0,0,0,0,0,0,0,0
79H1026,1,17/09/2020,1450,3,1,1,1,1,3,2,11,3,9,0,0,0,0,0,0,0,0,0
79H1113,2,17/09/2020,1530,6,1,1,1,1,1,1,19,3,3,9,0,0,0,0,0,0,0,0
79H1407,2,17/09/2020,0830,6,1,1,1,1,1,1,36,2,9,1,0,0,0,0,0,0,0,0
79H1976,2,17/09/2020,1747,4,1,1,1,1,1,2,18,2,9,1,0,0,0,0,0,0,0,0
79H2176,2,17/09/2020,1630,6,1,1,1,1,1,1,30,2,9,1,0,0,0,0,0,0,0,0
79I0459,2,18/09/2020,0930,3,1,1,1,1,1,1,66,3,9,3,0,0,0,0,0,0,0,0
79I0568,2,18/09/2020,1055,6,1,1,1,1,1,1,79,3,9,9,0,0,0,0,0,0,0,0
79I0997,2,18/09/2020,1445,1,1,1,1,1,1,1,-1,3,9,9,0,0,0,0,0,0,0,0
79I1153,1,18/09/2020,1515,6,1,1,1,1,3,1,24,3,9,0,0,0,0,0,0,0,0,0
79J0622,2,19/09/2020,1030,3,1,1,1,1,1,1,31,3,9,4,0,0,0,0,0,0,0,0
79J0975,2,19/09/2020,1345,6,1,1,1,1,1,1,45,3,9,9,0,0,0,0,0,0,0,0
79J0975,2,19/09/2020,1345,6,1,1,1,2,2,2,51,3,9,9,0,0,0,0,0,0,0,0
79J0981,2,19/09/2020,1345,6,1,1,1,1,1,1,20,3,1,9,0,0,0,0,0,0,0,0
79J1143,1,19/09/2020,1510,5,1,1,1,1,3,2,59,3,9,0,0,0,0,0,0,0,0,0
79J1481,2,19/09/2020,1746,3,1,1,1,1,1,1,11,2,9,1,0,0,0,0,0,0,0,0
79K0344,1,20/09/2020,0325,3,1,6,1,1,1,2,30,3,9,0,0,0,0,0,0,0,0,0
79K0789,2,20/09/2020,1150,6,1,1,1,1,1,1,20,3,9,1,0,0,0,0,0,0,0,0
79K0917,1,20/09/2020,1300,1,1,1,1,1,3,1,49,3,9,0,0,0,0,0,0,0,0,0
79K2146,2,20/09/2020,2240,3,1,4,1,1,1,1,20,2,9,9,0,0,0,0,0,0,0,0
79K2146,2,20/09/2020,2240,3,1,4,1,2,1,1,28,1,9,9,0,0,0,0,0,0,0,0
79K2146,2,20/09/2020,2240,3,1,4,1,3,2,2,25,2,9,9,0,0,0,0,0,0,0,0
79L0977,1,21/09/2020,1440,6,1,1,1,1,3,1,24,3,2,0,0,0,0,0,0,0,0,0
79L1054,2,21/09/2020,1513,6,1,1,1,1,2,2,32,3,9,9,0,0,0,0,0,0,0,0
79L1076,2,21/09/2020,1510,6,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
79M0322,2,22/09/2020,0849,3,1,1,1,1,1,2,57,2,1,9,0,0,0,0,0,0,0,0
79M1123,3,22/09/2020,1613,6,1,1,1,1,1,1,29,3,5,11,9,0,0,0,0,0,0,0
79N1111,1,23/09/2020,1545,6,2,1,2,1,3,2,11,2,9,0,0,0,0,0,0,0,0,0
79N1220,2,23/09/2020,1143,1,2,1,2,1,1,1,26,3,19,9,0,0,0,0,0,0,0,0
79N1600,2,23/09/2020,1645,3,1,1,1,1,1,1,22,3,8,1,0,0,0,0,0,0,0,0
79N1756,2,23/09/2020,0751,3,2,1,2,1,1,1,33,3,9,1,0,0,0,0,0,0,0,0
79O0321,3,24/09/2020,0900,6,2,1,2,1,1,1,56,3,9,9,9,0,0,0,0,0,0,0
79O0552,2,24/09/2020,0750,3,2,1,1,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
79O0552,2,24/09/2020,0750,3,2,1,1,2,1,2,35,3,9,9,0,0,0,0,0,0,0,0
79O1548,1,24/09/2020,1935,3,2,4,1,1,3,1,41,3,9,0,0,0,0,0,0,0,0,0
79O1548,1,24/09/2020,1935,3,2,4,1,2,3,2,9,3,9,0,0,0,0,0,0,0,0,0
79P1120,1,25/09/2020,1550,3,1,1,1,1,3,2,17,3,9,0,0,0,0,0,0,0,0,0
