Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1144321,1,16/02/2022,2200,6,2,4,4,2,3,1,21,2,9,0,0,0,0,0,0,0,0,0
1144330,1,17/02/2022,0005,6,1,4,4,1,1,1,37,1,4,0,0,0,0,0,0,0,0,0
1144431,2,17/02/2022,0858,6,2,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1144548,1,16/02/2022,1600,6,2,7,2,1,3,1,89,3,9,0,0,0,0,0,0,0,0,0
1144656,2,17/02/2022,1732,3,2,4,1,1,1,1,29,3,9,1,0,0,0,0,0,0,0,0
1144697,2,17/02/2022,1802,3,2,4,4,1,1,1,50,3,9,9,0,0,0,0,0,0,0,0
1144697,2,17/02/2022,1802,3,2,4,4,2,1,1,65,3,9,9,0,0,0,0,0,0,0,0
1144697,2,17/02/2022,1802,3,2,4,4,3,2,1,54,3,9,9,0,0,0,0,0,0,0,0
1144797,1,17/02/2022,1207,6,2,1,2,1,3,1,38,3,11,0,0,0,0,0,0,0,0,0
1144951,1,10/02/2022,1445,3,1,1,9,1,3,2,48,3,17,0,0,0,0,0,0,0,0,0
1145016,1,17/02/2022,1445,4,2,1,5,1,3,2,60,3,9,0,0,0,0,0,0,0,0,0
1145035,2,18/02/2022,2130,6,5,6,5,1,1,1,28,3,9,9,0,0,0,0,0,0,0,0
1145057,2,19/02/2022,0100,3,1,4,1,1,2,1,19,3,9,9,0,0,0,0,0,0,0,0
1145150,2,19/02/2022,0959,6,1,1,1,1,1,1,19,2,3,9,0,0,0,0,0,0,0,0
1145150,2,19/02/2022,0959,6,1,1,1,2,2,1,19,2,3,9,0,0,0,0,0,0,0,0
1145209,1,19/02/2022,1245,3,3,1,3,1,2,2,38,3,9,0,0,0,0,0,0,0,0,0
1145357,2,19/02/2022,1255,6,3,1,3,1,1,2,77,2,9,11,0,0,0,0,0,0,0,0
1145375,2,20/02/2022,1850,6,2,4,5,1,1,1,74,3,9,9,0,0,0,0,0,0,0,0
1145382,1,20/02/2022,0358,6,2,4,2,1,2,1,40,3,9,0,0,0,0,0,0,0,0,0
1145384,1,20/02/2022,1610,6,2,1,5,1,3,1,75,1,19,0,0,0,0,0,0,0,0,0
1145760,2,21/02/2022,1110,6,1,1,4,1,1,1,38,3,9,11,0,0,0,0,0,0,0,0
1145760,2,21/02/2022,1110,6,1,1,4,2,2,2,48,3,9,11,0,0,0,0,0,0,0,0
1145760,2,21/02/2022,1110,6,1,1,4,3,2,2,4,2,9,11,0,0,0,0,0,0,0,0
1145760,2,21/02/2022,1110,6,1,1,4,4,2,2,67,3,9,11,0,0,0,0,0,0,0,0
1145760,2,21/02/2022,1110,6,1,1,4,5,2,2,62,3,9,11,0,0,0,0,0,0,0,0
1145867,2,21/02/2022,2238,3,1,4,1,1,1,1,17,3,9,9,0,0,0,0,0,0,0,0
1146172,4,22/02/2022,0725,1,1,1,1,1,1,2,32,3,19,9,9,9,0,0,0,0,0,0
1146245,3,22/02/2022,1345,3,2,1,4,1,1,1,42,3,9,9,19,0,0,0,0,0,0,0
1146245,3,22/02/2022,1345,3,2,1,4,2,1,2,67,2,9,9,19,0,0,0,0,0,0,0
1146245,3,22/02/2022,1345,3,2,1,4,3,1,1,54,3,9,9,19,0,0,0,0,0,0,0
1146245,3,22/02/2022,1345,3,2,1,4,4,2,2,54,3,9,9,19,0,0,0,0,0,0,0
1146286,2,23/02/2022,0050,6,1,4,1,1,1,1,24,3,90,9,0,0,0,0,0,0,0,0
1146514,2,23/02/2022,1016,3,1,1,1,1,1,2,27,3,98,9,0,0,0,0,0,0,0,0
1146514,2,23/02/2022,1016,3,1,1,1,2,2,1,27,3,98,9,0,0,0,0,0,0,0,0
1146634,2,23/02/2022,0720,1,1,1,1,1,1,2,57,3,9,9,0,0,0,0,0,0,0,0
1146663,2,23/02/2022,1035,3,1,1,1,1,1,2,18,3,9,9,0,0,0,0,0,0,0,0
1146759,2,23/02/2022,1941,3,2,4,2,1,2,1,65,3,9,9,0,0,0,0,0,0,0,0
1146769,1,23/02/2022,2236,6,2,4,5,1,2,2,21,3,9,0,0,0,0,0,0,0,0,0
1146769,1,23/02/2022,2236,6,2,4,5,2,1,2,22,3,9,0,0,0,0,0,0,0,0,0
1146831,2,23/02/2022,1210,6,1,1,1,1,1,1,55,2,4,9,0,0,0,0,0,0,0,0
1147154,2,23/02/2022,1728,6,1,1,1,1,1,1,39,3,9,1,0,0,0,0,0,0,0,0
1147155,2,23/02/2022,1803,6,1,4,1,1,1,1,31,2,9,1,0,0,0,0,0,0,0,0
1147221,1,24/02/2022,1715,6,1,1,4,1,3,1,68,2,9,0,0,0,0,0,0,0,0,0
1147431,2,25/02/2022,1000,3,2,1,4,1,2,1,8,3,9,9,0,0,0,0,0,0,0,0
1147564,3,25/02/2022,1145,3,1,1,1,1,1,2,41,3,9,98,9,0,0,0,0,0,0,0
1147564,3,25/02/2022,1145,3,1,1,1,2,1,1,59,3,9,98,9,0,0,0,0,0,0,0
1147564,3,25/02/2022,1145,3,1,1,1,3,1,2,29,3,9,98,9,0,0,0,0,0,0,0
1147564,3,25/02/2022,1145,3,1,1,1,4,2,1,1,3,9,98,9,0,0,0,0,0,0,0
1147643,1,25/02/2022,1920,6,1,4,1,1,1,1,33,3,19,0,0,0,0,0,0,0,0,0
1147754,2,25/02/2022,1847,3,1,4,1,1,1,1,52,3,98,9,0,0,0,0,0,0,0,0
1147824,2,26/02/2022,1150,6,1,1,1,1,2,1,17,3,9,9,0,0,0,0,0,0,0,0
1147843,2,26/02/2022,1627,6,1,1,1,1,1,2,7,3,1,9,0,0,0,0,0,0,0,0
1147875,1,27/02/2022,0020,3,1,4,1,1,1,1,71,2,9,0,0,0,0,0,0,0,0,0
1147875,1,27/02/2022,0020,3,1,4,1,2,2,2,35,3,9,0,0,0,0,0,0,0,0,0
1147898,2,24/02/2022,2045,3,2,4,1,1,1,1,27,3,9,3,0,0,0,0,0,0,0,0
1147936,1,27/02/2022,1002,3,1,1,1,1,1,1,40,3,1,0,0,0,0,0,0,0,0,0
1147956,2,27/02/2022,1200,3,1,1,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
1147956,2,27/02/2022,1200,3,1,1,1,2,2,1,1,3,9,9,0,0,0,0,0,0,0,0
1147965,1,27/02/2022,1021,6,1,1,1,1,1,2,37,3,9,0,0,0,0,0,0,0,0,0
1148010,1,27/02/2022,1833,3,1,4,1,1,1,2,39,3,9,0,0,0,0,0,0,0,0,0
1148051,2,27/02/2022,1152,6,1,1,1,1,1,1,66,2,9,5,0,0,0,0,0,0,0,0
1148406,2,27/02/2022,1853,6,1,4,1,1,2,2,6,2,9,9,0,0,0,0,0,0,0,0
1148406,2,27/02/2022,1853,6,1,4,1,2,1,2,31,3,9,9,0,0,0,0,0,0,0,0
1148446,2,28/02/2022,0830,3,1,1,1,1,1,2,23,2,9,9,0,0,0,0,0,0,0,0
1148498,4,25/02/2022,1920,6,1,4,1,1,1,2,19,3,9,9,9,9,0,0,0,0,0,0
1148703,2,01/03/2022,0750,3,2,1,1,1,1,1,51,2,9,19,0,0,0,0,0,0,0,0
1148703,2,01/03/2022,0750,3,2,1,1,2,1,1,28,3,9,19,0,0,0,0,0,0,0,0
1148725,1,01/03/2022,0823,6,2,1,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
1148934,1,01/03/2022,1604,6,1,1,1,1,1,1,33,3,1,0,0,0,0,0,0,0,0,0
1148934,1,01/03/2022,1604,6,1,1,1,2,3,1,75,2,1,0,0,0,0,0,0,0,0,0
1148975,2,01/03/2022,1908,3,1,4,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1148975,2,01/03/2022,1908,3,1,4,1,2,2,2,26,3,9,9,0,0,0,0,0,0,0,0
1148975,2,01/03/2022,1908,3,1,4,1,3,2,2,26,3,9,9,0,0,0,0,0,0,0,0
1149017,2,01/03/2022,0830,6,1,1,1,1,1,1,22,3,9,9,0,0,0,0,0,0,0,0
1149332,2,01/03/2022,2130,3,2,4,1,1,1,2,22,3,9,9,0,0,0,0,0,0,0,0
1149346,1,01/03/2022,1610,6,1,1,1,1,1,2,85,3,9,0,0,0,0,0,0,0,0,0
1149428,2,02/03/2022,1856,6,2,4,2,1,1,1,45,3,9,9,0,0,0,0,0,0,0,0
1149678,2,03/03/2022,0725,6,2,1,1,1,1,1,37,3,9,1,0,0,0,0,0,0,0,0
1149909,2,03/03/2022,1506,3,1,1,1,1,2,1,25,3,9,9,0,0,0,0,0,0,0,0
1149957,2,03/03/2022,2026,6,2,4,1,1,1,1,24,3,1,9,0,0,0,0,0,0,0,0
1149963,1,02/03/2022,1615,6,2,1,2,1,3,2,9,2,9,0,0,0,0,0,0,0,0,0
1150134,1,04/03/2022,0715,3,2,1,2,1,1,1,27,2,9,0,0,0,0,0,0,0,0,0
1150228,2,03/03/2022,1430,6,2,1,1,1,1,2,56,3,9,22,0,0,0,0,0,0,0,0
1150316,1,04/03/2022,1135,3,2,1,2,1,1,1,33,3,9,0,0,0,0,0,0,0,0,0
1150322,2,04/03/2022,1142,3,2,1,2,1,1,1,29,2,9,3,0,0,0,0,0,0,0,0
1150409,2,04/03/2022,1850,6,1,4,1,1,1,1,36,3,90,8,0,0,0,0,0,0,0,0
1150421,2,04/03/2022,2043,3,1,4,1,1,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1150421,2,04/03/2022,2043,3,1,4,1,2,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1150552,4,05/03/2022,1315,6,1,1,1,1,1,2,72,3,9,9,9,9,0,0,0,0,0,0
1150552,4,05/03/2022,1315,6,1,1,1,2,1,2,61,3,9,9,9,9,0,0,0,0,0,0
1150571,2,05/03/2022,1715,6,1,1,1,1,1,1,47,2,9,1,0,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,1,1,2,41,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,2,2,1,57,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,3,1,1,34,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,4,1,1,55,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,5,2,2,55,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,6,2,1,34,3,9,9,9,0,0,0,0,0,0,0
1150818,3,07/03/2022,0803,2,1,1,1,7,2,2,38,2,9,9,9,0,0,0,0,0,0,0
1150931,2,07/03/2022,0930,3,1,1,1,1,1,1,33,3,9,98,0,0,0,0,0,0,0,0
1151372,2,07/03/2022,1800,6,1,7,1,1,1,1,35,3,9,1,0,0,0,0,0,0,0,0
1151568,1,08/03/2022,1342,3,1,1,1,1,3,1,44,3,90,0,0,0,0,0,0,0,0,0
1151797,3,08/03/2022,1340,1,1,1,1,1,1,2,53,3,9,9,9,0,0,0,0,0,0,0
1151854,2,08/03/2022,0720,4,1,1,1,1,1,2,27,2,9,21,0,0,0,0,0,0,0,0
1151904,2,08/03/2022,1800,6,1,7,1,1,3,2,11,3,9,9,0,0,0,0,0,0,0,0
1152140,1,09/03/2022,1552,4,1,1,4,1,2,1,5,3,11,0,0,0,0,0,0,0,0,0
1152240,1,09/03/2022,1615,6,1,1,1,1,2,2,76,2,11,0,0,0,0,0,0,0,0,0
1152426,2,09/03/2022,1357,6,1,1,1,1,1,2,63,3,9,9,0,0,0,0,0,0,0,0
1152431,2,09/03/2022,2013,6,1,4,1,1,1,1,16,3,9,97,0,0,0,0,0,0,0,0
1152436,1,10/03/2022,1507,6,1,1,1,1,3,1,12,2,11,0,0,0,0,0,0,0,0,0
1152439,2,10/03/2022,0805,6,1,1,1,1,1,1,11,3,9,1,0,0,0,0,0,0,0,0
1152687,2,10/03/2022,1515,6,1,1,1,1,3,1,45,3,9,98,0,0,0,0,0,0,0,0
1152789,2,11/03/2022,0905,4,1,1,1,1,1,1,53,3,9,1,0,0,0,0,0,0,0,0
1152817,1,11/03/2022,1510,6,2,1,5,1,1,1,16,2,2,0,0,0,0,0,0,0,0,0
1152817,1,11/03/2022,1510,6,2,1,5,2,3,1,15,2,2,0,0,0,0,0,0,0,0,0
1152866,2,11/03/2022,1650,6,2,1,2,1,1,2,24,2,9,1,0,0,0,0,0,0,0,0
1152887,4,11/03/2022,1852,6,2,4,2,1,1,1,19,3,9,9,9,9,0,0,0,0,0,0
1152887,4,11/03/2022,1852,6,2,4,2,2,2,1,24,3,9,9,9,9,0,0,0,0,0,0
1152944,2,11/03/2022,1627,3,2,1,2,1,1,1,23,3,9,9,0,0,0,0,0,0,0,0
1152944,2,11/03/2022,1627,3,2,1,2,2,1,2,35,2,9,9,0,0,0,0,0,0,0,0
1153096,2,12/03/2022,2010,6,1,4,1,1,2,2,57,3,9,9,0,0,0,0,0,0,0,0
1153096,2,12/03/2022,2010,6,1,4,1,2,2,1,63,3,9,9,0,0,0,0,0,0,0,0
1153106,2,12/03/2022,1548,6,1,1,1,1,1,1,84,3,9,9,0,0,0,0,0,0,0,0
1153106,2,12/03/2022,1548,6,1,1,1,2,2,2,85,2,9,9,0,0,0,0,0,0,0,0
1153106,2,12/03/2022,1548,6,1,1,1,3,1,2,19,3,9,9,0,0,0,0,0,0,0,0
1153125,2,12/03/2022,1732,6,1,1,1,1,1,1,55,3,9,5,0,0,0,0,0,0,0,0
1153133,3,12/03/2022,2040,4,1,4,1,1,1,1,40,2,9,9,9,0,0,0,0,0,0,0
1153218,1,13/03/2022,1337,6,1,1,1,1,3,1,78,2,9,0,0,0,0,0,0,0,0,0
1153224,2,13/03/2022,1334,1,1,1,1,1,2,1,19,3,9,9,0,0,0,0,0,0,0,0
1153539,2,04/03/2022,1655,6,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1153583,1,13/03/2022,1645,3,1,1,1,1,3,1,40,2,9,0,0,0,0,0,0,0,0,0
1153632,3,14/03/2022,2015,3,1,4,1,1,1,2,35,3,9,9,9,0,0,0,0,0,0,0
1153708,3,07/03/2022,1710,3,1,1,1,1,1,2,34,3,9,9,9,0,0,0,0,0,0,0
1153907,1,14/03/2022,1300,6,1,1,1,1,3,1,38,2,11,0,0,0,0,0,0,0,0,0
1153912,1,15/03/2022,1259,6,1,1,1,1,1,1,23,2,3,0,0,0,0,0,0,0,0,0
1154008,2,14/03/2022,0815,6,1,1,1,1,1,2,67,3,9,9,0,0,0,0,0,0,0,0
1154217,3,16/03/2022,0935,3,1,1,1,1,1,1,59,3,9,5,9,0,0,0,0,0,0,0
1154257,1,15/03/2022,0850,6,1,1,1,1,3,2,54,3,9,0,0,0,0,0,0,0,0,0
1154352,1,16/03/2022,1325,6,1,1,1,1,3,1,32,2,11,0,0,0,0,0,0,0,0,0
1154358,2,15/03/2022,2030,1,1,4,1,1,1,2,33,2,9,9,0,0,0,0,0,0,0,0
1154442,2,16/03/2022,0537,3,1,1,1,1,1,1,52,3,9,21,0,0,0,0,0,0,0,0
1154457,2,16/03/2022,2352,6,2,4,2,1,1,2,25,3,9,1,0,0,0,0,0,0,0,0
1154462,1,17/03/2022,0042,6,2,6,2,1,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1154619,2,16/03/2022,1600,3,2,1,2,1,1,1,46,3,9,9,0,0,0,0,0,0,0,0
1154689,2,17/03/2022,0812,6,1,1,1,1,1,2,11,3,9,1,0,0,0,0,0,0,0,0
1154761,1,16/03/2022,1145,6,2,1,1,1,3,2,31,3,9,0,0,0,0,0,0,0,0,0
1154795,1,17/03/2022,1510,4,1,1,1,1,3,2,57,3,9,0,0,0,0,0,0,0,0,0
1155074,2,17/03/2022,0935,3,1,1,1,1,1,2,67,3,9,9,0,0,0,0,0,0,0,0
1155235,4,12/02/2022,1440,6,2,1,2,1,1,2,19,3,9,9,9,9,0,0,0,0,0,0
1155255,1,19/03/2022,0011,4,1,4,1,1,3,1,31,2,9,0,0,0,0,0,0,0,0,0
1155259,2,18/03/2022,1905,6,1,4,1,1,3,1,49,2,9,9,0,0,0,0,0,0,0,0
1155375,2,18/03/2022,1406,3,1,1,1,1,1,1,20,2,19,9,0,0,0,0,0,0,0,0
1155398,2,19/03/2022,1750,3,1,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1155512,2,20/03/2022,1405,4,1,1,1,1,1,2,66,2,9,9,0,0,0,0,0,0,0,0
1155525,1,19/03/2022,0910,3,1,1,1,1,3,2,82,2,9,0,0,0,0,0,0,0,0,0
1155538,2,20/03/2022,1417,1,1,1,1,1,1,1,27,3,9,11,0,0,0,0,0,0,0,0
1155546,1,20/03/2022,1530,3,1,1,1,1,3,2,15,3,11,0,0,0,0,0,0,0,0,0
1155718,2,21/03/2022,0900,2,1,1,1,1,1,2,39,3,21,9,0,0,0,0,0,0,0,0
1155870,2,14/03/2022,2015,6,1,4,1,1,2,2,40,3,9,9,0,0,0,0,0,0,0,0
1155916,1,20/03/2022,1320,6,1,1,1,1,1,2,88,3,9,0,0,0,0,0,0,0,0,0
1156195,1,22/03/2022,1050,6,1,1,1,1,3,2,61,2,9,0,0,0,0,0,0,0,0,0
1156297,2,22/03/2022,1530,6,1,1,1,1,2,2,17,3,9,9,0,0,0,0,0,0,0,0
1156335,1,28/01/2022,1327,6,1,1,1,1,3,2,75,2,9,0,0,0,0,0,0,0,0,0
1156359,1,23/03/2022,0505,6,1,4,1,1,1,1,28,2,9,0,0,0,0,0,0,0,0,0
1156561,2,22/03/2022,1610,1,1,1,1,1,1,1,18,3,9,9,0,0,0,0,0,0,0,0
1156651,2,22/03/2022,2030,6,1,4,1,1,1,2,18,3,9,9,0,0,0,0,0,0,0,0
1156651,2,22/03/2022,2030,6,1,4,1,2,2,2,18,3,9,9,0,0,0,0,0,0,0,0
1156717,2,23/03/2022,1319,3,1,1,1,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1156792,2,22/03/2022,1730,6,1,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1156804,2,22/03/2022,1715,6,1,1,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
1156899,2,24/03/2022,0930,6,1,1,1,1,1,1,23,3,9,1,0,0,0,0,0,0,0,0
1156984,1,07/02/2022,1000,6,2,1,1,1,3,2,77,2,9,0,0,0,0,0,0,0,0,0
1157017,2,24/03/2022,0900,6,1,1,1,1,1,2,27,3,9,9,0,0,0,0,0,0,0,0
1157118,2,24/03/2022,1509,3,2,1,1,1,1,1,53,2,9,1,0,0,0,0,0,0,0,0
1157157,1,24/03/2022,0757,6,1,1,1,1,3,2,12,2,9,0,0,0,0,0,0,0,0,0
1157170,2,23/03/2022,1907,3,1,4,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1157170,2,23/03/2022,1907,3,1,4,1,2,1,2,-1,3,9,9,0,0,0,0,0,0,0,0
1157443,1,25/03/2022,1209,1,1,1,1,1,3,1,42,2,9,0,0,0,0,0,0,0,0,0
1157470,2,25/03/2022,1830,6,1,1,1,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1157564,2,25/03/2022,0745,6,1,1,1,1,1,1,26,3,98,1,0,0,0,0,0,0,0,0
1157586,2,26/03/2022,1230,3,1,1,1,1,2,1,11,3,9,9,0,0,0,0,0,0,0,0
1157728,2,26/03/2022,1715,6,1,1,1,1,3,2,19,3,9,11,0,0,0,0,0,0,0,0
1157733,1,26/03/2022,2222,3,1,4,1,1,3,1,75,1,5,0,0,0,0,0,0,0,0,0
1158602,2,26/03/2022,1222,3,1,1,1,1,1,1,22,3,9,1,0,0,0,0,0,0,0,0
1159868,1,18/03/2022,0837,6,1,1,1,1,3,1,37,2,90,0,0,0,0,0,0,0,0,0
1160332,2,28/03/2022,1710,3,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1160590,2,29/03/2022,1826,6,2,1,1,1,1,1,42,3,9,9,0,0,0,0,0,0,0,0
1160591,2,28/03/2022,1810,3,1,1,1,1,1,2,22,3,9,9,0,0,0,0,0,0,0,0
1160599,2,28/03/2022,1240,6,1,1,1,1,1,1,26,3,1,9,0,0,0,0,0,0,0,0
1160611,2,29/03/2022,2140,6,1,4,1,1,1,1,20,3,9,1,0,0,0,0,0,0,0,0
1161026,2,30/03/2022,1420,3,2,1,2,1,3,2,74,3,9,9,0,0,0,0,0,0,0,0
1161086,2,30/03/2022,2049,6,2,4,1,1,1,1,25,3,9,9,0,0,0,0,0,0,0,0
1161234,2,31/03/2022,1046,6,2,1,1,1,1,1,41,3,9,1,0,0,0,0,0,0,0,0
1161291,2,31/03/2022,1000,6,3,1,1,1,1,2,43,3,9,98,0,0,0,0,0,0,0,0
1161340,2,31/03/2022,0735,6,2,1,3,1,1,1,48,3,98,9,0,0,0,0,0,0,0,0
1161449,1,31/03/2022,1540,6,2,1,1,1,3,1,6,3,9,0,0,0,0,0,0,0,0,0
1161464,1,31/03/2022,1635,6,2,1,4,1,3,2,66,3,9,0,0,0,0,0,0,0,0,0
1161477,2,31/03/2022,1732,6,2,1,2,1,2,1,27,3,9,97,0,0,0,0,0,0,0,0
1161702,2,31/03/2022,2310,6,2,7,2,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1161781,2,01/04/2022,1350,6,1,1,1,1,1,2,81,3,9,9,0,0,0,0,0,0,0,0
1161781,2,01/04/2022,1350,6,1,1,1,2,1,2,29,3,9,9,0,0,0,0,0,0,0,0
1161788,2,31/03/2022,2130,6,2,7,1,1,1,2,29,3,9,1,0,0,0,0,0,0,0,0
1161848,2,01/04/2022,0005,3,2,6,2,1,3,1,41,3,9,9,0,0,0,0,0,0,0,0
1161976,2,30/03/2022,1717,6,1,1,1,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1161979,2,02/04/2022,1107,3,1,1,1,1,1,1,76,3,9,9,0,0,0,0,0,0,0,0
1161979,2,02/04/2022,1107,3,1,1,1,2,1,1,42,3,9,9,0,0,0,0,0,0,0,0
1161979,2,02/04/2022,1107,3,1,1,1,3,2,1,6,3,9,9,0,0,0,0,0,0,0,0
1162011,1,30/03/2022,1249,3,2,1,2,1,1,2,28,3,9,0,0,0,0,0,0,0,0,0
1162011,1,30/03/2022,1249,3,2,1,2,2,2,1,8,3,9,0,0,0,0,0,0,0,0,0
1162120,3,03/04/2022,1400,1,1,1,1,1,1,1,24,3,9,9,9,0,0,0,0,0,0,0
1162125,2,03/04/2022,1400,6,1,1,8,1,1,1,28,3,9,5,0,0,0,0,0,0,0,0
1162130,1,03/04/2022,1358,6,1,1,1,1,3,1,64,2,9,0,0,0,0,0,0,0,0,0
1162522,2,04/04/2022,1948,6,1,4,8,1,1,1,32,3,98,3,0,0,0,0,0,0,0,0
1162933,3,05/04/2022,1150,3,1,1,1,1,1,1,43,3,9,9,9,0,0,0,0,0,0,0
1162933,3,05/04/2022,1150,3,1,1,1,2,1,1,49,3,9,9,9,0,0,0,0,0,0,0
1162943,2,05/04/2022,1629,4,1,1,1,1,1,1,35,2,9,3,0,0,0,0,0,0,0,0
1163253,2,06/04/2022,1104,4,2,1,1,1,1,1,63,3,17,1,0,0,0,0,0,0,0,0
1163293,3,06/04/2022,1115,1,1,1,1,1,1,1,39,3,9,9,21,0,0,0,0,0,0,0
1163391,1,02/04/2022,1800,6,1,1,9,1,3,1,14,3,9,0,0,0,0,0,0,0,0,0
1163404,3,06/04/2022,1755,1,2,1,1,1,1,2,66,3,9,9,9,0,0,0,0,0,0,0
1163511,1,07/04/2022,0720,1,2,1,2,1,1,2,33,3,9,0,0,0,0,0,0,0,0,0
1163517,2,06/04/2022,1310,3,2,1,2,1,1,1,19,3,9,9,0,0,0,0,0,0,0,0
1163654,2,07/04/2022,0930,3,1,1,1,1,1,2,23,3,9,9,0,0,0,0,0,0,0,0
1163722,2,05/04/2022,1231,3,1,1,1,1,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1163722,2,05/04/2022,1231,3,1,1,1,2,2,2,29,3,9,9,0,0,0,0,0,0,0,0
1163722,2,05/04/2022,1231,3,1,1,1,3,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1163755,1,07/04/2022,0955,3,1,1,1,1,2,2,76,2,0,11,0,0,0,0,0,0,0,0
1163863,2,06/04/2022,2030,6,2,4,5,1,1,1,36,2,9,9,0,0,0,0,0,0,0,0
1163863,2,06/04/2022,2030,6,2,4,5,2,2,2,25,3,9,9,0,0,0,0,0,0,0,0
1163863,2,06/04/2022,2030,6,2,4,5,3,1,1,35,3,9,9,0,0,0,0,0,0,0,0
1163863,2,06/04/2022,2030,6,2,4,5,4,2,1,32,3,9,9,0,0,0,0,0,0,0,0
1163863,2,06/04/2022,2030,6,2,4,5,5,2,2,29,3,9,9,0,0,0,0,0,0,0,0
1163872,1,25/03/2022,1520,6,1,1,1,1,3,2,21,3,4,0,0,0,0,0,0,0,0,0
1163995,2,08/04/2022,0720,3,1,1,1,1,1,2,50,3,9,9,0,0,0,0,0,0,0,0
1163995,2,08/04/2022,0720,3,1,1,1,2,1,2,46,2,9,9,0,0,0,0,0,0,0,0
1164066,2,08/04/2022,1035,6,1,1,1,1,1,1,27,3,9,9,0,0,0,0,0,0,0,0
1164167,2,08/04/2022,1315,6,1,1,1,1,1,1,24,2,9,9,0,0,0,0,0,0,0,0
1164312,2,08/04/2022,1415,6,2,1,2,1,1,1,27,2,9,1,0,0,0,0,0,0,0,0
1164349,2,09/04/2022,1215,6,1,1,1,1,1,2,28,3,9,9,0,0,0,0,0,0,0,0
1164351,2,08/04/2022,1525,6,1,1,9,1,1,1,37,3,9,1,0,0,0,0,0,0,0,0
1164372,2,09/04/2022,1343,6,1,1,1,1,1,2,49,3,9,98,0,0,0,0,0,0,0,0
1164380,1,09/04/2022,1432,6,1,1,1,1,3,2,13,2,9,0,0,0,0,0,0,0,0,0
1164502,1,10/04/2022,0145,6,4,7,8,1,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1164538,2,07/04/2022,0900,6,1,1,1,1,1,2,24,2,9,1,0,0,0,0,0,0,0,0
1164596,1,09/04/2022,1030,6,1,1,1,1,3,1,46,3,9,0,0,0,0,0,0,0,0,0
1164601,3,10/04/2022,1957,3,1,4,1,1,1,1,38,3,9,3,9,0,0,0,0,0,0,0
1164660,4,23/03/2022,1828,1,1,4,4,1,1,1,53,3,9,9,9,9,0,0,0,0,0,0
1164889,3,11/04/2022,0720,1,1,1,1,1,1,2,23,3,21,9,19,0,0,0,0,0,0,0
1164922,1,11/04/2022,1430,3,1,1,1,1,3,1,26,1,9,0,0,0,0,0,0,0,0,0
1164963,2,11/04/2022,1810,6,2,1,1,1,1,2,19,3,1,9,0,0,0,0,0,0,0,0
1165152,2,12/04/2022,0730,3,1,1,1,1,1,1,45,3,3,21,0,0,0,0,0,0,0,0
1165407,2,06/04/2022,1200,3,1,1,1,1,1,1,39,3,19,9,0,0,0,0,0,0,0,0
1165667,2,02/02/2022,0747,6,2,1,1,1,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1165684,2,09/02/2022,2015,6,1,4,1,1,1,2,25,3,9,1,0,0,0,0,0,0,0,0
1165688,1,03/02/2022,1653,6,1,1,1,1,1,1,18,2,97,0,0,0,0,0,0,0,0,0
1165691,3,08/02/2022,1035,6,2,1,2,1,1,2,29,3,9,9,9,0,0,0,0,0,0,0
