Reference Number,Number of vehicles,Date,Time,Road class,Road surface description,Lighting conditions,Weather conditions,Casualty number,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,Type of vehicle 1,Type of vehicle 2,Type of vehicle 3,Type of vehicle 4,Type of vehicle 5,Type of vehicle 6,Type of vehicle 7,Type of vehicle 8,Type of vehicle 9,Type of vehicle 10
1432004,1,16/04/2024,0044,3,1,4,1,1,3,2,31,3,97,0,0,0,0,0,0,0,0,0
1432153,2,16/04/2024,1015,3,1,1,1,1,1,2,22,2,9,97,0,0,0,0,0,0,0,0
1432228,3,15/04/2024,1745,2,2,1,5,1,2,2,33,3,9,9,9,0,0,0,0,0,0,0
1432407,2,16/04/2024,1650,6,1,1,1,1,2,2,30,3,9,9,0,0,0,0,0,0,0,0
1432547,1,15/04/2024,1315,6,1,1,9,1,3,2,81,3,9,0,0,0,0,0,0,0,0,0
1432627,1,17/04/2024,0746,3,2,1,1,1,3,1,13,3,9,0,0,0,0,0,0,0,0,0
1432782,2,17/04/2024,1708,6,2,1,2,1,1,1,26,3,9,1,0,0,0,0,0,0,0,0
1432842,3,16/04/2024,1729,2,1,1,1,1,1,2,32,3,9,9,9,0,0,0,0,0,0,0
1432929,3,18/04/2024,0822,6,1,1,1,1,1,2,44,3,98,9,9,0,0,0,0,0,0,0
1433095,1,17/04/2024,1930,6,1,1,1,1,3,1,18,2,11,0,0,0,0,0,0,0,0,0
1433191,1,18/04/2024,1507,6,2,1,2,1,3,2,14,3,9,0,0,0,0,0,0,0,0,0
1433265,2,24/03/2024,1447,3,1,1,1,1,1,1,46,3,9,1,0,0,0,0,0,0,0,0
1433504,1,19/04/2024,1200,6,1,1,1,1,3,2,5,3,9,0,0,0,0,0,0,0,0,0
1433710,3,22/02/2024,1809,6,1,4,1,1,1,1,13,3,9,1,9,0,0,0,0,0,0,0
1433858,1,05/04/2024,1919,3,1,4,1,1,3,2,27,2,9,0,0,0,0,0,0,0,0,0
1433868,2,30/03/2024,1723,4,1,1,1,1,3,1,2,2,9,9,0,0,0,0,0,0,0,0
1433959,1,20/04/2024,2310,6,1,4,1,1,3,1,46,2,9,0,0,0,0,0,0,0,0,0
1433973,2,20/04/2024,1812,6,1,1,1,1,1,1,16,3,3,9,0,0,0,0,0,0,0,0
1434014,1,21/04/2024,0530,3,1,1,1,1,1,1,34,2,9,0,0,0,0,0,0,0,0,0
1434113,3,21/04/2024,1507,3,1,1,1,1,2,2,21,3,9,9,9,0,0,0,0,0,0,0
1434113,3,21/04/2024,1507,3,1,1,1,2,1,1,59,3,9,9,9,0,0,0,0,0,0,0
1434117,1,21/04/2024,1601,3,1,1,1,1,1,1,26,2,97,0,0,0,0,0,0,0,0,0
1434180,1,20/04/2024,2000,6,1,1,1,1,2,1,23,2,9,0,0,0,0,0,0,0,0,0
1434279,2,22/04/2024,0840,3,2,1,2,1,1,2,43,3,9,11,0,0,0,0,0,0,0,0
1434484,2,20/04/2024,1440,3,1,1,1,1,1,1,68,3,9,1,0,0,0,0,0,0,0,0
1434626,2,23/04/2024,0812,6,1,1,1,1,1,1,24,3,9,9,0,0,0,0,0,0,0,0
1434657,2,22/04/2024,0721,2,2,1,2,1,1,2,36,3,19,9,0,0,0,0,0,0,0,0
1434772,1,22/04/2024,1540,6,1,1,4,1,3,1,10,3,9,0,0,0,0,0,0,0,0,0
1434868,2,23/04/2024,0820,6,1,1,1,1,1,1,30,2,9,1,0,0,0,0,0,0,0,0
1434954,1,23/04/2024,2145,3,1,4,1,1,3,1,44,3,9,0,0,0,0,0,0,0,0,0
1435302,1,23/04/2024,1050,3,1,1,1,1,3,2,33,2,9,0,0,0,0,0,0,0,0,0
1435335,3,24/04/2024,1505,6,1,1,1,1,1,1,77,2,9,9,9,0,0,0,0,0,0,0
1435352,1,24/04/2024,1840,6,1,1,1,1,3,1,4,2,9,0,0,0,0,0,0,0,0,0
1435565,1,28/03/2024,1130,6,1,1,9,1,3,1,36,3,9,0,0,0,0,0,0,0,0,0
1435637,2,14/03/2024,1128,6,2,1,2,1,1,2,18,3,9,90,0,0,0,0,0,0,0,0
1435660,1,25/04/2024,1459,6,1,1,1,1,3,2,12,3,97,0,0,0,0,0,0,0,0,0
1435715,1,25/04/2024,1550,6,1,1,1,1,3,1,4,3,9,0,0,0,0,0,0,0,0,0
1435723,2,25/04/2024,1835,3,1,1,1,1,2,2,37,3,9,11,0,0,0,0,0,0,0,0
1435723,2,25/04/2024,1835,3,1,1,1,2,2,1,29,3,9,11,0,0,0,0,0,0,0,0
1435724,2,25/04/2024,1722,6,1,1,1,1,1,1,51,3,9,9,0,0,0,0,0,0,0,0
1435724,2,25/04/2024,1722,6,1,1,1,2,2,1,33,3,9,9,0,0,0,0,0,0,0,0
1435724,2,25/04/2024,1722,6,1,1,1,3,2,2,20,3,9,9,0,0,0,0,0,0,0,0
1435729,1,09/03/2024,0005,6,1,6,1,1,2,1,21,2,9,0,0,0,0,0,0,0,0,0
1435729,1,09/03/2024,0005,6,1,6,1,2,2,2,18,3,9,0,0,0,0,0,0,0,0,0
1435764,2,25/04/2024,1715,4,1,1,1,1,1,1,50,3,5,9,0,0,0,0,0,0,0,0
1435766,2,24/04/2024,0810,4,1,1,1,1,1,1,53,2,9,1,0,0,0,0,0,0,0,0
1435773,2,25/03/2024,1749,4,2,1,1,1,1,1,32,2,9,23,0,0,0,0,0,0,0,0
1435969,2,25/04/2024,1210,3,1,1,1,1,1,2,34,3,9,9,0,0,0,0,0,0,0,0
1436134,3,26/04/2024,1400,6,1,1,1,1,1,1,30,3,9,9,9,0,0,0,0,0,0,0
1436221,2,26/04/2024,2006,6,2,4,2,1,1,1,-1,3,9,1,0,0,0,0,0,0,0,0
1436383,1,27/04/2024,1102,6,2,1,1,1,3,2,24,3,9,0,0,0,0,0,0,0,0,0
1436424,1,24/04/2024,0738,6,1,1,1,1,3,2,41,3,11,0,0,0,0,0,0,0,0,0
1436435,2,26/04/2024,2345,3,1,4,1,1,1,1,32,3,19,9,0,0,0,0,0,0,0,0
1436509,2,26/04/2024,1532,6,1,1,1,1,2,2,3,3,1,9,0,0,0,0,0,0,0,0
1436509,2,26/04/2024,1532,6,1,1,1,2,2,2,1,3,1,9,0,0,0,0,0,0,0,0
1436531,3,27/04/2024,1905,1,1,1,1,1,1,1,30,3,9,9,9,0,0,0,0,0,0,0
1436531,3,27/04/2024,1905,1,1,1,1,2,1,1,45,3,9,9,9,0,0,0,0,0,0,0
1436580,1,27/04/2024,2112,6,3,4,1,1,3,1,5,2,97,0,0,0,0,0,0,0,0,0
1436700,3,26/04/2024,1715,6,1,1,1,1,1,1,52,3,90,9,1,0,0,0,0,0,0,0
1436787,2,28/04/2024,1925,6,1,1,1,1,2,2,58,2,9,21,0,0,0,0,0,0,0,0
1436787,2,28/04/2024,1925,6,1,1,1,2,2,2,62,2,9,21,0,0,0,0,0,0,0,0
1437646,2,30/04/2024,2225,6,1,4,1,1,1,1,29,3,1,8,0,0,0,0,0,0,0,0
1437658,2,01/05/2024,0012,3,1,4,1,1,1,2,22,3,9,9,0,0,0,0,0,0,0,0
1437925,1,01/05/2024,1301,6,1,1,1,1,3,2,88,2,9,0,0,0,0,0,0,0,0,0
1438019,2,01/05/2024,1900,6,1,1,1,1,2,2,25,3,9,9,0,0,0,0,0,0,0,0
1438019,2,01/05/2024,1900,6,1,1,1,2,2,1,30,3,9,9,0,0,0,0,0,0,0,0
1438019,2,01/05/2024,1900,6,1,1,1,3,1,1,20,3,9,9,0,0,0,0,0,0,0,0
1438028,2,01/05/2024,1915,3,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1438248,2,23/04/2024,1541,4,1,1,1,1,3,1,57,3,11,9,0,0,0,0,0,0,0,0
1438271,1,30/04/2024,1815,6,1,1,1,1,3,1,41,3,8,0,0,0,0,0,0,0,0,0
1438667,2,24/03/2024,1202,4,1,1,1,1,1,1,30,3,9,1,0,0,0,0,0,0,0,0
1438804,5,03/05/2024,1037,6,1,1,1,1,1,1,51,3,9,9,9,9,9,0,0,0,0,0
1438830,1,30/03/2024,1324,3,1,1,1,1,1,1,53,2,5,0,0,0,0,0,0,0,0,0
1438842,2,02/05/2024,1940,3,1,1,1,1,1,1,25,3,9,5,0,0,0,0,0,0,0,0
1438842,2,02/05/2024,1940,3,1,1,1,2,2,2,24,3,9,5,0,0,0,0,0,0,0,0
1438862,2,21/04/2024,1616,3,1,1,1,1,1,2,67,2,9,19,0,0,0,0,0,0,0,0
1438992,2,04/05/2024,0330,3,2,4,2,1,1,1,72,3,9,9,0,0,0,0,0,0,0,0
1438992,2,04/05/2024,0330,3,2,4,2,2,2,2,71,3,9,9,0,0,0,0,0,0,0,0
1439031,1,02/05/2024,1430,6,1,7,1,1,3,1,49,3,9,0,0,0,0,0,0,0,0,0
1439127,1,03/05/2024,0815,4,1,1,1,1,3,1,14,3,9,0,0,0,0,0,0,0,0,0
1439246,2,04/05/2024,1958,3,1,1,1,1,1,1,28,3,9,3,0,0,0,0,0,0,0,0
1439303,2,05/05/2024,0630,3,1,1,1,1,1,1,21,3,9,9,0,0,0,0,0,0,0,0
1439303,2,05/05/2024,0630,3,1,1,1,2,2,2,20,3,9,9,0,0,0,0,0,0,0,0
1439420,3,05/05/2024,1920,3,1,1,1,1,2,1,40,3,9,9,9,0,0,0,0,0,0,0
1439420,3,05/05/2024,1920,3,1,1,1,2,1,2,50,2,9,9,9,0,0,0,0,0,0,0
1439517,2,06/05/2024,0645,6,1,1,1,1,2,1,23,2,9,9,0,0,0,0,0,0,0,0
1439517,2,06/05/2024,0645,6,1,1,1,2,2,2,23,2,9,9,0,0,0,0,0,0,0,0
1439576,1,06/05/2024,1100,6,1,1,1,1,1,2,35,3,9,0,0,0,0,0,0,0,0,0
1439616,2,06/05/2024,1423,6,1,1,1,1,1,1,74,3,9,9,0,0,0,0,0,0,0,0
1440032,3,07/05/2024,1820,3,1,1,1,1,3,2,14,3,9,23,9,0,0,0,0,0,0,0
1440032,3,07/05/2024,1820,3,1,1,1,2,3,2,16,3,9,23,9,0,0,0,0,0,0,0
1440062,2,07/05/2024,1720,3,1,1,1,1,1,1,50,2,1,1,0,0,0,0,0,0,0,0
1440071,2,05/05/2024,1700,6,1,1,1,1,1,1,12,2,1,9,0,0,0,0,0,0,0,0
1440249,2,08/05/2024,0902,3,1,1,1,1,1,1,51,3,9,3,0,0,0,0,0,0,0,0
1440467,2,08/05/2024,1630,3,1,1,1,1,2,2,14,3,9,9,0,0,0,0,0,0,0,0
1440467,2,08/05/2024,1630,3,1,1,1,2,2,1,28,3,9,9,0,0,0,0,0,0,0,0
1440620,2,09/05/2024,0717,6,1,1,1,1,1,1,33,3,9,9,0,0,0,0,0,0,0,0
1440651,2,09/05/2024,0847,6,1,1,1,1,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1440752,2,08/05/2024,1630,3,1,1,1,1,1,1,56,3,9,9,0,0,0,0,0,0,0,0
1440752,2,08/05/2024,1630,3,1,1,1,2,2,2,30,3,9,9,0,0,0,0,0,0,0,0
1440752,2,08/05/2024,1630,3,1,1,1,3,2,1,10,3,9,9,0,0,0,0,0,0,0,0
1440752,2,08/05/2024,1630,3,1,1,1,4,2,2,53,3,9,9,0,0,0,0,0,0,0,0
1440821,2,30/04/2024,1730,6,1,1,1,1,1,2,33,2,9,9,0,0,0,0,0,0,0,0
1440855,2,09/05/2024,0826,6,1,1,1,1,1,2,26,3,9,9,0,0,0,0,0,0,0,0
1440871,2,09/05/2024,0957,6,1,1,1,1,1,2,53,2,9,1,0,0,0,0,0,0,0,0
1440914,2,08/05/2024,0945,4,1,1,1,1,1,2,57,3,98,9,0,0,0,0,0,0,0,0
1441130,2,09/05/2024,0905,6,1,1,1,1,1,1,40,3,9,5,0,0,0,0,0,0,0,0
1441144,2,10/05/2024,1058,3,1,1,1,1,1,2,30,2,9,9,0,0,0,0,0,0,0,0
1441225,2,09/05/2024,2000,4,1,1,1,1,1,2,21,3,90,9,0,0,0,0,0,0,0,0
1441397,3,11/05/2024,0003,6,1,4,1,1,1,1,19,3,19,9,9,0,0,0,0,0,0,0
1441421,1,11/05/2024,0220,6,1,4,1,1,2,1,24,2,9,0,0,0,0,0,0,0,0,0
1441531,3,10/05/2024,1240,2,1,1,1,1,1,1,63,3,9,9,9,0,0,0,0,0,0,0
1441548,1,10/05/2024,2330,6,1,4,1,1,3,1,19,3,9,0,0,0,0,0,0,0,0,0
1441599,2,11/05/2024,1535,3,1,1,1,1,1,1,73,3,5,9,0,0,0,0,0,0,0,0
1441629,2,11/05/2024,1631,6,1,1,1,1,1,1,14,3,1,19,0,0,0,0,0,0,0,0
1441721,2,11/05/2024,2100,6,1,1,1,1,1,1,16,3,1,9,0,0,0,0,0,0,0,0
1441869,1,12/05/2024,1430,3,1,1,1,1,3,1,50,3,9,0,0,0,0,0,0,0,0,0
1442051,2,13/05/2024,0650,6,1,1,1,1,1,1,25,3,9,5,0,0,0,0,0,0,0,0
1442198,1,13/05/2024,1230,4,1,1,1,1,3,2,16,2,9,0,0,0,0,0,0,0,0,0
1442260,2,12/05/2024,0500,6,1,1,1,1,1,2,30,3,8,1,0,0,0,0,0,0,0,0
1442366,1,13/05/2024,1925,3,1,1,1,1,1,1,54,3,5,0,0,0,0,0,0,0,0,0
1442369,2,13/05/2024,1625,6,1,1,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1442369,2,13/05/2024,1625,6,1,1,1,2,1,1,70,3,9,9,0,0,0,0,0,0,0,0
1442597,2,10/05/2024,1300,4,1,1,1,1,2,1,36,3,9,9,0,0,0,0,0,0,0,0
1442597,2,10/05/2024,1300,4,1,1,1,2,2,2,27,3,9,9,0,0,0,0,0,0,0,0
1442823,2,14/05/2024,0842,2,2,1,2,1,2,2,35,3,21,9,0,0,0,0,0,0,0,0
1442992,1,26/03/2024,0845,6,1,1,1,1,1,2,46,3,9,0,0,0,0,0,0,0,0,0
1443252,2,15/05/2024,0845,3,1,1,1,1,1,1,40,3,1,9,0,0,0,0,0,0,0,0
1443310,2,15/05/2024,1400,3,1,1,1,1,1,1,51,3,9,9,0,0,0,0,0,0,0,0
1443390,1,15/05/2024,1712,6,1,1,1,1,3,2,6,2,8,0,0,0,0,0,0,0,0,0
1443650,2,15/05/2024,1002,6,1,1,1,1,1,1,20,3,9,1,0,0,0,0,0,0,0,0
1443744,2,08/05/2024,1340,3,1,1,1,1,1,2,58,3,9,9,0,0,0,0,0,0,0,0
1443775,2,04/04/2024,1500,6,1,1,1,1,1,1,24,2,9,1,0,0,0,0,0,0,0,0
1443814,2,16/05/2024,1535,6,1,1,1,1,1,1,18,2,19,3,0,0,0,0,0,0,0,0
1443864,2,16/05/2024,2255,3,1,4,1,1,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1443877,1,16/05/2024,2207,3,1,6,8,1,2,2,81,3,9,0,0,0,0,0,0,0,0,0
1443882,2,12/05/2024,0025,6,1,4,1,1,1,1,26,2,9,1,0,0,0,0,0,0,0,0
1443890,2,17/05/2024,0555,6,2,1,1,1,1,1,31,3,9,9,0,0,0,0,0,0,0,0
1443890,2,17/05/2024,0555,6,2,1,1,2,1,1,41,3,9,9,0,0,0,0,0,0,0,0
1444020,2,15/05/2024,1912,3,1,1,1,1,1,2,30,3,9,9,0,0,0,0,0,0,0,0
1444116,2,17/05/2024,1146,6,1,1,1,1,1,2,41,2,1,9,0,0,0,0,0,0,0,0
1444117,2,17/05/2024,0800,6,1,1,1,1,1,1,31,3,9,1,0,0,0,0,0,0,0,0
1444152,2,17/05/2024,1256,6,1,1,1,1,1,2,76,3,9,9,0,0,0,0,0,0,0,0
1444181,2,17/05/2024,1405,3,1,1,1,1,2,2,26,3,9,9,0,0,0,0,0,0,0,0
1444186,4,17/05/2024,1615,1,1,1,1,1,1,1,47,3,9,9,9,9,0,0,0,0,0,0
1444186,4,17/05/2024,1615,1,1,1,1,2,2,2,54,3,9,9,9,9,0,0,0,0,0,0
1444220,2,17/05/2024,1752,3,1,1,1,1,1,1,15,3,9,1,0,0,0,0,0,0,0,0
1444283,1,17/05/2024,1955,6,1,1,1,1,3,2,10,3,9,0,0,0,0,0,0,0,0,0
1444362,2,18/05/2024,0702,3,1,1,1,1,1,1,31,2,9,9,0,0,0,0,0,0,0,0
1444362,2,18/05/2024,0702,3,1,1,1,2,1,1,52,2,9,9,0,0,0,0,0,0,0,0
1444414,2,17/05/2024,1725,3,1,1,1,1,1,1,22,3,8,1,0,0,0,0,0,0,0,0
1444469,1,16/05/2024,1800,6,1,1,1,1,3,1,20,3,9,0,0,0,0,0,0,0,0,0
1444600,1,18/05/2024,1900,4,1,1,1,1,3,2,21,2,9,0,0,0,0,0,0,0,0,0
1444602,1,18/05/2024,1905,3,1,1,1,1,3,1,17,2,9,0,0,0,0,0,0,0,0,0
1444768,2,19/05/2024,1230,6,1,1,1,1,1,1,18,3,3,5,0,0,0,0,0,0,0,0
1444785,2,18/05/2024,1515,3,1,1,1,1,1,1,53,2,9,5,0,0,0,0,0,0,0,0
1444825,2,19/05/2024,1520,6,1,1,1,1,1,1,61,3,9,9,0,0,0,0,0,0,0,0
1444852,3,19/05/2024,1454,6,1,1,1,1,1,1,17,2,97,9,9,0,0,0,0,0,0,0
1444894,2,19/05/2024,1740,3,1,1,1,1,1,1,23,3,90,9,0,0,0,0,0,0,0,0
1444919,1,19/05/2024,2025,1,1,1,1,1,1,1,27,1,9,0,0,0,0,0,0,0,0,0
1445025,1,20/05/2024,0809,6,1,1,1,1,3,2,13,2,9,0,0,0,0,0,0,0,0,0
1445335,1,20/05/2024,1800,3,1,1,1,1,3,1,3,3,9,0,0,0,0,0,0,0,0,0
1445357,2,12/05/2024,1332,6,1,1,8,1,1,2,55,3,9,9,0,0,0,0,0,0,0,0
1445696,2,16/04/2024,2129,6,2,4,1,1,1,1,30,2,9,1,0,0,0,0,0,0,0,0
1445749,2,21/05/2024,1635,3,1,1,1,1,1,2,34,3,9,9,0,0,0,0,0,0,0,0
1446092,1,17/05/2024,1507,3,1,1,1,1,3,1,15,3,9,0,0,0,0,0,0,0,0,0
1446198,2,22/05/2024,1017,6,2,1,2,1,1,2,40,3,9,9,0,0,0,0,0,0,0,0
1446198,2,22/05/2024,1017,6,2,1,2,2,1,2,20,3,9,9,0,0,0,0,0,0,0,0
1446198,2,22/05/2024,1017,6,2,1,2,3,2,2,24,3,9,9,0,0,0,0,0,0,0,0
1446217,2,21/05/2024,1402,3,1,1,1,1,1,2,61,3,9,9,0,0,0,0,0,0,0,0
1446323,2,21/05/2024,1940,3,1,1,1,1,1,1,19,3,1,9,0,0,0,0,0,0,0,0
1447273,3,23/05/2024,1035,6,1,1,1,1,1,1,31,3,9,9,9,0,0,0,0,0,0,0
1447304,2,19/05/2024,1400,3,1,1,1,1,1,1,36,3,9,1,0,0,0,0,0,0,0,0
1447688,2,24/05/2024,1002,3,1,6,1,1,1,1,75,2,9,9,0,0,0,0,0,0,0,0
1447723,2,24/05/2024,1145,3,1,1,8,1,1,1,59,3,9,9,0,0,0,0,0,0,0,0
1447780,2,24/05/2024,1340,6,1,1,1,1,1,1,22,2,1,19,0,0,0,0,0,0,0,0
1447791,2,24/05/2024,1332,3,1,1,1,1,2,1,52,2,9,9,0,0,0,0,0,0,0,0
1447914,2,24/05/2024,2325,6,1,4,1,1,1,2,32,3,9,9,0,0,0,0,0,0,0,0
1448080,2,25/05/2024,1025,1,1,1,1,1,1,2,68,3,9,9,0,0,0,0,0,0,0,0
1448080,2,25/05/2024,1025,1,1,1,1,2,2,1,68,2,9,9,0,0,0,0,0,0,0,0
1448198,2,11/05/2024,2043,6,1,4,1,1,3,1,31,3,9,1,0,0,0,0,0,0,0,0
1448208,1,25/05/2024,2048,6,2,4,2,1,3,2,40,3,9,0,0,0,0,0,0,0,0,0
1448208,1,25/05/2024,2048,6,2,4,2,2,3,2,39,3,9,0,0,0,0,0,0,0,0,0
1448232,2,25/05/2024,2200,3,2,4,2,1,1,1,40,3,9,9,0,0,0,0,0,0,0,0
1448232,2,25/05/2024,2200,3,2,4,2,2,1,2,25,3,9,9,0,0,0,0,0,0,0,0
1448249,1,26/05/2024,0014,6,2,4,2,1,3,2,21,3,9,0,0,0,0,0,0,0,0,0
1448282,2,25/05/2024,2309,6,2,4,2,1,1,2,19,3,9,9,0,0,0,0,0,0,0,0
1448282,2,25/05/2024,2309,6,2,4,2,2,1,1,23,3,9,9,0,0,0,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,1,1,1,54,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,2,1,1,69,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,3,2,2,46,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,4,2,1,16,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,5,2,1,10,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,6,2,1,12,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,7,1,1,72,3,9,9,9,10,9,0,0,0,0,0
1448325,5,25/05/2024,1135,1,1,1,1,8,1,2,31,3,9,9,9,10,9,0,0,0,0,0
1448392,1,25/05/2024,1612,6,1,1,1,1,3,2,7,3,9,0,0,0,0,0,0,0,0,0
1448400,2,25/05/2024,1540,6,1,1,1,1,1,1,13,2,90,9,0,0,0,0,0,0,0,0
1448453,2,26/05/2024,1612,6,2,1,1,1,1,1,34,3,9,9,0,0,0,0,0,0,0,0
1448561,2,26/05/2024,2235,6,2,4,2,1,2,2,24,3,9,9,0,0,0,0,0,0,0,0
1448564,1,27/05/2024,0147,6,2,4,1,1,2,1,21,2,9,0,0,0,0,0,0,0,0,0
1448564,1,27/05/2024,0147,6,2,4,1,2,1,1,20,3,9,0,0,0,0,0,0,0,0,0
1448641,2,27/05/2024,1220,6,1,1,1,1,2,2,21,2,9,11,0,0,0,0,0,0,0,0
1448751,2,27/05/2024,2025,6,2,1,1,1,1,1,32,3,9,1,0,0,0,0,0,0,0,0
1448758,1,27/05/2024,1709,6,1,1,1,1,3,1,35,3,9,0,0,0,0,0,0,0,0,0
1448876,2,25/05/2024,2200,3,1,4,1,1,1,1,26,3,8,1,0,0,0,0,0,0,0,0
1448991,2,28/05/2024,1226,6,2,1,2,1,1,2,77,2,9,19,0,0,0,0,0,0,0,0
1449077,2,28/05/2024,1247,6,2,1,2,1,1,2,73,3,9,9,0,0,0,0,0,0,0,0
1449167,2,15/05/2024,2119,6,1,4,1,1,3,1,13,3,9,90,0,0,0,0,0,0,0,0
1449324,2,29/05/2024,0910,3,1,1,1,1,1,1,54,3,9,1,0,0,0,0,0,0,0,0
1449486,2,28/05/2024,2217,6,1,4,1,1,1,1,65,3,9,1,0,0,0,0,0,0,0,0
1449526,3,28/05/2024,1415,3,2,1,2,1,2,1,4,3,9,90,9,0,0,0,0,0,0,0
1449537,2,29/05/2024,1450,1,1,1,1,1,1,1,44,3,9,9,0,0,0,0,0,0,0,0
1449560,1,29/05/2024,1529,6,1,1,1,1,1,1,17,2,3,0,0,0,0,0,0,0,0,0
1449819,2,24/05/2024,1625,4,1,1,1,1,1,1,19,3,9,1,0,0,0,0,0,0,0,0
1449846,2,25/05/2024,1700,6,1,1,1,1,1,1,24,2,9,1,0,0,0,0,0,0,0,0
1449940,2,30/05/2024,1400,2,1,1,1,1,1,2,19,3,9,9,0,0,0,0,0,0,0,0
1449952,2,04/04/2024,1125,6,2,1,1,1,1,1,25,3,9,1,0,0,0,0,0,0,0,0
1449992,2,30/05/2024,1614,6,1,1,1,1,1,1,10,3,98,1,0,0,0,0,0,0,0,0
1450268,1,30/05/2024,1340,4,1,1,1,1,3,2,11,3,9,0,0,0,0,0,0,0,0,0
1450358,4,31/05/2024,1250,4,1,1,1,1,1,1,44,3,9,9,9,9,0,0,0,0,0,0
1450358,4,31/05/2024,1250,4,1,1,1,2,2,1,33,2,9,9,9,9,0,0,0,0,0,0
1450358,4,31/05/2024,1250,4,1,1,1,3,2,1,44,3,9,9,9,9,0,0,0,0,0,0
1450382,1,31/05/2024,1510,4,1,1,1,1,1,1,52,2,4,0,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,1,1,1,61,3,9,9,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,2,2,2,22,3,9,9,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,3,2,2,56,3,9,9,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,4,2,2,78,3,9,9,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,5,2,1,15,2,9,9,0,0,0,0,0,0,0,0
1450437,2,31/05/2024,1710,6,1,1,1,6,1,1,17,2,9,9,0,0,0,0,0,0,0,0
1450472,2,31/05/2024,2226,6,1,4,1,1,1,1,12,3,90,9,0,0,0,0,0,0,0,0
1450485,2,31/05/2024,1033,6,1,4,1,1,2,1,21,3,9,9,0,0,0,0,0,0,0,0
1450647,1,31/05/2024,1750,3,1,1,1,1,3,1,12,3,11,0,0,0,0,0,0,0,0,0
1450730,2,01/06/2024,1800,6,1,1,8,1,2,1,18,3,9,9,0,0,0,0,0,0,0,0
1450748,1,01/06/2024,1755,6,1,1,1,1,3,1,5,3,9,0,0,0,0,0,0,0,0,0
1450830,1,26/05/2024,1605,6,1,1,1,1,1,1,67,2,3,0,0,0,0,0,0,0,0,0
1450859,3,02/06/2024,1102,6,1,1,1,1,1,1,46,3,9,9,19,0,0,0,0,0,0,0
1450859,3,02/06/2024,1102,6,1,1,1,2,2,1,24,3,9,9,19,0,0,0,0,0,0,0
1450873,1,01/06/2024,1830,6,1,1,1,1,3,2,60,3,8,0,0,0,0,0,0,0,0,0
1450894,2,02/06/2024,1241,6,1,1,1,1,1,1,30,3,9,9,0,0,0,0,0,0,0,0
1450894,2,02/06/2024,1241,6,1,1,1,2,1,2,42,3,9,9,0,0,0,0,0,0,0,0
1450899,1,02/06/2024,1245,6,1,1,1,1,3,1,2,3,9,0,0,0,0,0,0,0,0,0
1451018,2,02/06/2024,1332,3,1,1,1,1,1,1,69,3,9,9,0,0,0,0,0,0,0,0
1451056,1,03/06/2024,0024,3,1,4,1,1,2,1,19,3,9,0,0,0,0,0,0,0,0,0
1451056,1,03/06/2024,0024,3,1,4,1,2,1,1,18,3,9,0,0,0,0,0,0,0,0,0
1451056,1,03/06/2024,0024,3,1,4,1,3,2,2,18,2,9,0,0,0,0,0,0,0,0,0
1451056,1,03/06/2024,0024,3,1,4,1,4,2,1,18,3,9,0,0,0,0,0,0,0,0,0
1451058,1,02/06/2024,2307,3,1,4,1,1,1,1,39,2,90,0,0,0,0,0,0,0,0,0
1451186,2,02/06/2024,2015,3,1,4,1,1,2,2,56,2,9,9,0,0,0,0,0,0,0,0
1451186,2,02/06/2024,2015,3,1,4,1,2,1,1,29,3,9,9,0,0,0,0,0,0,0,0
1451342,2,03/06/2024,1650,6,1,1,1,1,3,2,79,2,9,9,0,0,0,0,0,0,0,0
1451359,2,03/06/2024,1900,3,1,1,1,1,2,1,17,3,4,8,0,0,0,0,0,0,0,0
1451359,2,03/06/2024,1900,3,1,1,1,2,1,1,15,2,4,8,0,0,0,0,0,0,0,0
1451359,2,03/06/2024,1900,3,1,1,1,3,2,1,17,2,4,8,0,0,0,0,0,0,0,0
1451369,5,03/06/2024,2002,3,1,1,1,1,1,1,41,2,9,9,9,9,9,0,0,0,0,0
